,Latitude,Longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1502,51.47588692,-57.36593722,5739,14,9229,15,5893,11,,,,,,,,,,,,
2348,51.56489249,-57.07958497,7843,6,236,8,5346,15,8542,11,,,,,,,,,,
2844,51.64273753,-56.85610823,1721,8,3743,15,,,,,,,,,,,,,,
5046,51.70437415,-56.70331369,7184,7,1721,5,1593,5,2542,9,,,,,,,,,,
4512,51.76121345,-56.58107441,8193,14,4745,13,3743,7,4741,9,,,,,,,,,,
304,51.8452196,-56.42675112,5421,6,1512,6,6540,7,713,10,3599,15,2810,7,,,,,,
4741,51.97709925,-56.23121544,5981,15,7141,13,4512,9,725,6,757,6,2790,14,,,,,,
9627,52.15491664,-56.0344438,424,10,2427,6,,,,,,,,,,,,,,
1461,52.29820525,-55.92045385,9821,7,5336,5,3854,9,,,,,,,,,,,,
8542,52.40614825,-55.85763034,2348,11,725,14,5346,9,,,,,,,,,,,,
209,52.52204211,-55.81074937,8480,13,2458,15,,,,,,,,,,,,,,
1179,52.68816201,-55.77951885,8480,8,7976,15,4711,15,7665,11,202,14,,,,,,,,
5315,52.92011244,-55.8152864,9450,12,6640,7,5604,13,,,,,,,,,,,,
6011,53.12013235,-55.95617157,1220,9,7610,5,,,,,,,,,,,,,,
4800,53.2546391,-56.17364265,9410,12,1799,10,3226,13,8507,7,9821,15,,,,,,,,
8265,53.35708119,-56.52976789,8497,15,8480,5,5981,9,8595,6,3765,6,7413,5,,,,,,
1958,53.39927217,-56.83284132,4075,9,2427,5,5386,7,9450,12,5177,8,2240,9,,,,,,
5177,53.41634926,-57.05198769,9502,11,8507,7,3135,13,1958,8,361,11,,,,,,,,
7453,53.42382555,-57.20837869,137,10,9664,11,8084,9,4676,9,,,,,,,,,,
9978,53.42783396,-57.3449222,5385,14,8084,12,4217,15,7133,9,,,,,,,,,,
5893,53.43020066,-57.53144182,6347,7,1502,11,757,14,,,,,,,,,,,,
2676,53.42889238,-57.79431529,9968,12,1111,11,4514,7,5647,15,4293,15,7665,12,,,,,,
3650,53.42290528,-58.1645341,137,7,6540,5,9962,6,1111,14,,,,,,,,,,
3308,53.41767144,-58.68599684,3137,5,9962,6,,,,,,,,,,,,,,
5604,53.45784831,-59.41250867,2415,10,5315,13,,,,,,,,,,,,,,
7133,53.90809632,-59.89553961,8193,10,2484,10,593,11,9043,14,1135,6,9978,9,7273,9,757,15,9450,8
5807,54.49039295,-59.63006828,7184,15,7141,9,5940,10,,,,,,,,,,,,
361,54.91185948,-59.54522956,5177,11,,,,,,,,,,,,,,,,
5386,55.10686063,-59.94067223,9664,10,4226,10,9357,15,1958,7,7165,11,,,,,,,,
725,55.19811589,-60.29001644,1111,15,796,14,4741,6,8542,14,9453,12,,,,,,,,
7112,55.3164634,-60.54523412,9379,11,6642,13,5570,5,6383,5,1553,13,,,,,,,,
7165,55.50163439,-60.77792326,1593,10,5386,11,,,,,,,,,,,,,,
2923,55.65259317,-60.9258004,3811,13,202,5,,,,,,,,,,,,,,
7273,55.76092013,-61.0275471,7133,9,,,,,,,,,,,,,,,,
2378,55.83741449,-61.10175984,6540,10,7965,8,6204,11,,,,,,,,,,,,
9450,55.89120363,-61.15668871,8193,9,1411,9,3734,11,5315,12,1958,12,7133,8,6808,15,,,,
6640,55.94095969,-61.2103544,9982,7,236,8,796,10,5315,7,,,,,,,,,,
5693,56.00886377,-61.28784518,5471,7,9664,11,4256,11,5278,9,5983,7,7757,8,,,,,,
3359,56.10283501,-61.40143454,9416,10,5479,11,8193,5,557,5,3765,6,3743,10,7413,8,,,,
7244,56.23342933,-61.56601321,5479,15,3599,6,6186,9,2908,10,,,,,,,,,,
2240,56.39170113,-61.76328277,5421,7,8193,14,5200,10,5570,14,1958,9,8879,12,,,,,,
8381,56.51213357,-61.90191336,9379,6,5879,11,7723,9,3765,11,,,,,,,,,,
5346,56.60029899,-61.9929456,5909,10,9357,14,2348,15,8542,9,,,,,,,,,,
7037,56.67140213,-62.05846947,6540,6,7723,7,,,,,,,,,,,,,,
1425,56.76503553,-62.13418886,593,11,597,15,3854,14,,,,,,,,,,,,
6383,56.90031208,-62.22575076,1512,12,8697,10,557,5,3743,12,7112,5,660,10,859,5,,,,
2458,57.0742705,-62.31882791,7723,11,209,15,6808,6,,,,,,,,,,,,
7413,57.20898756,-62.37605888,1799,14,1411,10,236,10,3734,6,8265,5,3359,8,7194,13,,,,
8980,57.30555145,-62.4107875,5385,11,8809,10,,,,,,,,,,,,,,
4111,57.37441071,-62.43288998,5479,11,157,5,5200,10,3411,11,3529,15,3141,5,3854,7,,,,
3854,57.42341445,-62.4474513,5479,10,4676,15,9572,8,1461,9,1425,14,4111,7,,,,,,
6043,57.45829197,-62.45728593,1583,8,5423,5,236,8,6093,12,9586,15,859,11,,,,,,
5647,57.48344062,-62.46412657,9224,10,3411,6,2676,15,8879,14,430,15,,,,,,,,
1263,57.50975365,-62.47107865,4433,14,9581,11,,,,,,,,,,,,,,
7711,57.54671251,-62.48054879,1593,5,4217,5,3958,9,,,,,,,,,,,,
1553,57.59870621,-62.49345252,1220,14,1085,11,7112,13,,,,,,,,,,,,
4290,57.67189227,-62.51124257,3811,10,8084,11,4075,9,3599,11,202,9,,,,,,,,
597,57.77477851,-62.53680118,8809,11,593,5,1425,15,,,,,,,,,,,,
7665,57.91916385,-62.57748342,9982,7,1135,12,9586,9,1179,11,2676,12,1306,13,,,,,,
2542,58.10528788,-62.64797861,2095,6,5046,9,5052,11,,,,,,,,,,,,
5983,58.24889248,-62.7262994,1085,8,9357,6,1721,13,9572,5,5693,7,859,12,,,,,,
859,58.34929207,-62.79960356,6383,5,6043,11,5983,12,,,,,,,,,,,,
3141,58.45123172,-62.89350244,4111,5,,,,,,,,,,,,,,,,
9453,58.58838935,-63.04670483,725,12,,,,,,,,,,,,,,,,
7194,58.76426157,-63.27042804,1220,8,2095,15,341,9,7413,13,,,,,,,,,,
2908,58.90680335,-63.45369796,137,8,3811,12,593,14,9976,13,7244,10,,,,,,,,
8879,59.01046487,-63.57705957,137,6,6777,5,5591,13,2240,12,5647,14,7610,12,,,,,,
6156,59.08689308,-63.65879041,3137,15,9319,13,1633,13,9143,14,9962,13,3734,6,,,,,,
2790,59.16832243,-63.73629724,2415,10,8497,7,8095,6,5200,10,5336,8,4741,14,660,13,,,,
437,59.28463905,-63.83646363,8507,15,,,,,,,,,,,,,,,,
2295,59.44883854,-63.97579957,8595,9,3765,8,,,,,,,,,,,,,,
660,59.65412703,-64.24375343,6383,10,2790,13,,,,,,,,,,,,,,
4711,59.64564977,-64.73487395,157,12,5471,15,1179,15,,,,,,,,,,,,
2387,59.51416742,-65.0637378,2810,9,,,,,,,,,,,,,,,,
7757,59.40096849,-65.25778345,5471,14,5693,8,,,,,,,,,,,,,,
5052,59.31396906,-65.37891809,6349,11,9601,14,2542,11,,,,,,,,,,,,
9229,59.23241662,-65.47559722,1799,7,137,9,5200,12,6347,8,1502,15,,,,,,,,
430,59.11640304,-65.59441765,9502,9,6642,15,3411,14,5647,15,,,,,,,,,,
3958,58.94993469,-65.74837063,3137,8,3135,13,7711,9,,,,,,,,,,,,
757,58.74450341,-65.95316282,9410,9,8507,6,9962,14,8095,5,1085,7,7723,12,4741,6,5893,14,7133,15
6186,58.60034703,-66.14753663,3080,5,796,14,7244,9,,,,,,,,,,,,
7610,58.49390075,-66.36077732,5421,7,9043,9,6011,5,8879,12,,,,,,,,,,
202,58.38772484,-66.70764276,8595,15,5278,6,7141,14,1179,14,2923,5,4290,9,,,,,,
7728,58.3325683,-67.18830167,5385,8,4075,14,6124,8,,,,,,,,,,,,
4293,58.36397336,-67.55838829,2676,15,,,,,,,,,,,,,,,,
6808,58.47053122,-67.90306636,77,7,9450,15,2458,6,,,,,,,,,,,,
2810,58.59729994,-68.15264423,4105,12,304,7,2387,9,,,,,,,,,,,,
1306,58.69690692,-68.31038729,4514,13,7665,13,,,,,,,,,,,,,,
